,skill_id,skill_title,skill_type,skill_description,skill_description_combined
1435,d9f8bfd3c3d63f7dab6e8383da9ed93c798290cd67c1bd2234b67db037312e6d,infrastructure strategy,tsc,"develop a robust strategy and plan for defining and managing a future-ready it infrastructure, optimising its capacity, availability and synchronisation to enable an organisation's business operations. this involves evaluating infrastructure models and options for infrastructure components, managing infrastructure investments and facilitating the transformation toward the desired future infrastructure model","infrastructure strategy-develop a robust strategy and plan for defining and managing a future-ready it infrastructure, optimising its capacity, availability and synchronisation to enable an organisation's business operations. this involves evaluating infrastructure models and options for infrastructure components, managing infrastructure investments and facilitating the transformation toward the desired future infrastructure model"
1436,e9a9c0dcca62f58a62dd7e8113398025701082c6ab74e8d0ac7916545e398074,warehouse space utilisation,tsc,optimise spaces for storage of items in warehouses,warehouse space utilisation-optimise spaces for storage of items in warehouses
1437,c3edaab4a26a66f0d46bef0ed372ccb909ffbc733208d27ac7bfdc97e8032dd7,cybersecurity framework application,tsc,apply cybersecurity frameworks and implement practices to ensure safe and reliable networks and systems,cybersecurity framework application-apply cybersecurity frameworks and implement practices to ensure safe and reliable networks and systems
1438,5725f472a2524de03ea6aba2b96ebfac3943a233617d8ab848a0f258f35d8121,transdisciplinary thinking,ccs,"apply concepts from multiple disciplines, and synthesise different areas of knowledge and insights to guide decisions, foster cooperation and drive continuous improvement","transdisciplinary thinking-apply concepts from multiple disciplines, and synthesise different areas of knowledge and insights to guide decisions, foster cooperation and drive continuous improvement"
1439,da800e0b1913954652b4948511d4d2d3ca0bba504352e0a22e8ea8d1070fa400,process safety management framework development and implementation,tsc,develop process safety management (psm) frameworks and implement procedures and practices to ensure the integrity and reliability of safeguards and protection systems within process plant operations,process safety management framework development and implementation-develop process safety management (psm) frameworks and implement procedures and practices to ensure the integrity and reliability of safeguards and protection systems within process plant operations
1440,c79e1f0e3efc3a43ee115f3675a56cfde44b66b11d04d15c62b59849aa2cbfb3,negotiation,tsc,conduct negotiations with other parties for a legal matter to achieve optimal outcomes for clients,negotiation-conduct negotiations with other parties for a legal matter to achieve optimal outcomes for clients
1441,b52f572112c77562896c97dfcf26dea5f0d051a8fe5bd772bce2fd21093f54f1,sheet metal structures maintenance,tsc,"maintain and repair sheet metal structures using appropriate resources and conduct inspection checks after maintenance work. this includes performance of simple surface corrosion treatments, fabrication of sheet metal parts, installation and removal of fasteners.","sheet metal structures maintenance-maintain and repair sheet metal structures using appropriate resources and conduct inspection checks after maintenance work. this includes performance of simple surface corrosion treatments, fabrication of sheet metal parts, installation and removal of fasteners."
1442,952f8138b43b0e9d476c0a66cef02f889b2fb3b61aec83d856ce0da045789e99,indian dry-heat dish preparation and cooking,tsc,prepare and present standard and complex indian dry-heat dishes,indian dry-heat dish preparation and cooking-prepare and present standard and complex indian dry-heat dishes
1443,f4932c07be9889432023a0c9c6d5a548022c085f103bd9a6ce9120574c20b814,engineering contract management,tsc,"analyse and develop tender requirements to define engineering contract structures, terms and financials","engineering contract management-analyse and develop tender requirements to define engineering contract structures, terms and financials"
1444,0936532a98a1e44d12ef6767d73efcef10dd2fa4e3baf41962a8575ffc64f979,"rotoscoping, paint and matte work",tsc,"create mattes, executing paint and prep work on live action or full cg rendered image sequences for the purpose of creating animation or visual effects using computer software","rotoscoping, paint and matte work-create mattes, executing paint and prep work on live action or full cg rendered image sequences for the purpose of creating animation or visual effects using computer software"
